id,code_coding1_medicationType_code,code_coding1_medicationType_display,code_coding1_system,code_coding1_code,code_coding1_display,code_coding2_system,code_coding2_code,code_coding2_display,code_coding3_system,code_coding3_code,code_coding3_display,code_text,form_coding1_system,form_coding1_code,form_coding1_display,form_coding2_system,form_coding2_code,form_coding2_display,form_coding3_system,form_coding3_code,form_coding3_display,ingredient_itemCodeableConcept_coding1_system,ingredient_itemCodeableConcept_coding1_code,ingredient_itemCodeableConcept_coding1_display,ingredient_itemCodeableConcept_coding2_system,ingredient_itemCodeableConcept_coding2_code,ingredient_itemCodeableConcept_coding2_display,ingredient_strength_numerator_value,ingredient_strength_numerator_unit,ingredient_strength_numerator_system,ingredient_strength_numerator_code,ingredient_strength_denominator_value,ingredient_strength_denominator_unit,ingredient_strength_denominator_system,ingredient_strength_denominator_code
ee88c5d8-5421-4595-99f8-3a8b920554c4,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b7573be4-68b2-4012-b386-b817933c845e,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
039ef595-e899-47fb-9bd2-6bd9570adc06,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e78f437c-e6b0-48b8-a577-daa75ecbc2a2,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ea299c0d-1ec6-4b6b-b283-963cd5cc10dc,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8e8bb849-0280-4e73-b286-701d0484f09f,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a94d04e7-fcf7-4204-9c47-e09b5b0a3cfd,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed7564f1-eecf-4419-8a2f-9b3d0c66271d,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcbaf54e-4072-455e-a915-a11cce5568d7,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2145ff09-e423-4d7c-8925-240d0a77939c,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9c4595a9-eb21-47b4-88f3-ee6edded5db2,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e653ac8-e94c-4f2b-8ec5-2389bd693803,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d9fceeb9-b62a-468d-baa5-8a394059170c,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b0c0fc01-c6fd-48a5-afff-f7800839b942,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0208cd4a-5803-4b00-a121-032b86493150,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53c725c1-32f7-4df8-a1c2-333ba231655b,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ee753d22-f3df-479b-898d-730f32cf6000,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
895882b5-0549-4326-9216-dad6b0253693,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a07f36f7-2503-4245-9013-f32b07ef2cc2,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81f8820a-5411-4b32-8e1d-da431d58c37b,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8dd87e74-150a-4a75-b474-bc37854c845d,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63cf00dd-61f7-4c27-832f-e96854fc21aa,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6e9f5e0e-dad6-46bf-beac-b65fa9c42be0,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2242606-55e0-458e-93e4-078eba615c54,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48891307-5e84-4cbb-8559-24550c0d1e6c,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936ab59a-d49f-4677-870a-afd6f8db082f,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73d50870-dd26-4054-a747-8812de6df0c7,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e1921b59-7818-48d6-a4f8-2344ef0e9bb5,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b800840b-b6b1-41c2-8f59-a55703108857,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9ec9c905-6048-44a8-9893-29fd615aaaa4,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8315b630-f992-4e05-bfb3-bf12fff5c3be,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
db2f04ce-3650-4c18-924d-111772a95d59,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1ba8698f-b88c-4e55-b8de-c966b57ee856,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2c7b16a8-2c2c-4465-8211-d62645544b50,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05edbd78-893d-4187-b70c-0c246d5d8ee2,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692d696c-bdf8-4060-84f9-5b2b25500b1c,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d0b6a1a-fca0-43a1-9a36-4a4eb5a3abf4,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ddf69aa3-26da-45dc-a883-fa27f3c2cc7c,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d29a65b0-b0d0-469b-9cc1-0bd0194a049d,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9369810a-eb95-4a22-a704-c5d82878db7c,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acee2cdd-6247-4511-bc1a-d70aadbdf232,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a034adf-04b4-420e-9ecf-5e78147972a8,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1fb8202-73c4-4485-8458-45843d524846,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a8cacc62-5690-48c4-b0a7-2d7ba7f55df3,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03e06a8f-3685-414a-9a21-4ce6d3614200,,,,106892,insulin isophane  human 70 UNT/ML / insulin  regular  human 30 UNT/ML Injectable Suspension [Humulin],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0709a245-7a51-413a-bce4-79fac8ee409f,,,,314076,lisinopril 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4a451755-c2d1-4522-af2a-9b46a3207ff3,,,,308136,amLODIPine 2.5 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394c8c9f-3c6b-4e2b-a544-cac7e5564e98,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fccac405-1177-43d5-8d60-9ef7b21169eb,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31063ffa-807c-4b8e-b6c5-516a19a62b73,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3c261513-95cf-4793-9c82-7ff2d68325d5,,,,314231,Simvastatin 10 MG Oral Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90c75ce8-4266-4c0e-82b5-b2454276c3af,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6f8a9526-828f-42ea-939b-1a80e50566d7,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
db8cc244-56b6-4f36-9c47-8e6d2d08e5c6,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75aef056-34da-4d1a-8fc0-4dacebe62fe3,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f8a9186-ee3d-452d-a642-054e3edc1853,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26861e9b-0d8f-48f7-b9c6-ef5f11d74767,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b58b842-a0f0-4a0f-a673-aee1bcadec11,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7d619629-76f8-46a2-8d29-8c6a1383662a,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4be6bd79-59a5-4c03-afe3-80883c2b8478,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37872b85-5fa3-4347-95e4-3e0ac3ff921a,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f784952c-a47a-4249-a9b8-f0ace06bdee5,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9960d4ba-8f2f-47b0-a4a8-14a6813c6a62,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6952f8a1-6a45-42e3-9d03-7bc5fe1d0e59,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cc06d418-cb31-40f6-9d2d-7f13bd8dce0b,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8cf93ee4-14a4-4c1e-83d6-dc47f783fac5,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e26ad7c-225b-41fd-8c23-330d14e91827,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c676cc25-2edc-48e6-9c32-2ba923178525,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3af6c4f6-543f-48a5-b1f4-833cf1ae83e2,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6806128c-34b0-4ea9-80da-61d5474aa226,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a85a0bb0-30c4-404f-874c-87cd011650de,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34defa00-a556-4196-aabe-f1a5549330dc,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e6b285ba-16e0-467f-a5db-8f5498a2c88b,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f39276f7-3271-4e8a-af66-61b052f208dd,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3bb31ad5-047d-47b2-9fcb-76aa0e1b6a99,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ef146f9f-7eea-4cb4-a8ed-8daeb05a8ae4,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0780cb88-1d08-4624-9a56-ae68902d640c,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aaf31394-c870-49c5-890b-3029fc0f3dec,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ee12e586-4f5f-496d-a5c2-5ca1a9898265,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9147cbc1-0609-4c9f-a68e-59b632bee298,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730b8f99-3835-4aca-8f04-c96b8caecca5,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f925176-b672-465c-9a0f-fe402cd7087b,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9e69953a-6104-4a0d-9fc8-5ed8cc7e990b,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a8a0e176-14e0-44cf-af55-aa0c8b8100da,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f201c082-d3b2-4e5d-bd9e-bd740ea184a1,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2611de10-dd89-4379-bfb6-9d92c0467839,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26d3c769-5eff-4dc1-b122-359d1f5e7154,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dece6b5d-374f-4e6f-b48f-42137aa056c6,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e07b6cc-f0e4-4d2b-8af5-81e4be70ac70,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1511da98-35d3-43a1-9f5f-d593fccc3f2f,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73132232-7c88-49a4-b2be-51e2f80a3837,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bef96023-eb25-4e5f-b1c2-649529076761,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1fcfa7f9-8290-443f-9600-d14635a467b5,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e94c32c6-2881-4552-b22a-80644ead7852,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b1c3f2b6-c7ae-4f8d-ba88-fcc300a87d33,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d2c9f44b-dbc6-4499-a91b-d821e7d7cb90,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bcc488af-15d0-40b0-9f40-cc4282292c75,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89da8879-f6b0-4c7e-8ee5-34ac3d5cdac9,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f035046d-0370-4d1c-ae5f-3ffb8a730e43,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ea0da579-ca2f-41e1-b637-10e633096c02,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deabc7d8-25be-498f-aa18-ce328554dec3,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e3e87f86-1b5e-4a4f-977d-8dc3e70fd376,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55979051-9c7e-447e-ab2b-963e4254976b,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e2f8f766-75e2-434b-8ef5-28e66eb9ba86,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e663547-19f0-44a7-8457-fab272447675,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7700d5cf-8760-4393-8b5e-be319ac69c81,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0a2aa246-f725-48db-86a0-f0fc179b5765,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910b33b7-11a1-456a-8159-7dbb2c222554,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c5814a9-d68d-47a6-bb11-4e20df13f896,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c27d25ae-35f4-4357-bb10-79689c827fe4,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f79e439-3648-4ada-b4cf-544dbb897771,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a84311e2-374a-42ed-adf6-ecdd4ad118a0,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d1e5543c-d217-471a-ba5d-a4428cb2900d,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02929e6f-1db8-4ee9-b0a8-866eec574fda,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88d20139-ef80-4cac-b623-891d07c2c986,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386eb564-ae10-46fe-ab14-888e331222a9,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e9d89fd-689e-40fb-bfb5-a44a7a5f8ec6,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6e174254-cde6-42bc-bbe9-1036529476dc,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78365d66-f1fd-4316-a61e-d9a26dc60fc5,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ef377c26-6ce0-4eb9-875e-43eddfdf85cd,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9e584b55-e574-416d-8377-c5421a0b1355,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ee722da0-9019-48c4-9854-bf0ae8cdea99,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f18ad00a-3540-4fc0-8b34-303ddcfc584b,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551d7b3f-a55c-4f26-9019-b311c1e2dbd6,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3446358a-da25-4bbf-9732-9ba41adaf4e3,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8eaf5fb6-48a3-40c6-8d5f-0003a2f77cb9,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5d6c32ef-fbb1-46e7-817e-35095d00678d,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814bd532-d7e7-4560-a4fc-2e2cbf57f65e,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b0bee1cc-a428-447d-aab2-d5a0ed1b4d22,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a34edc7f-aae4-4568-918e-6e2eeee83f8c,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a71b77e7-017a-4a44-a8e5-55fda461b3cc,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d1cf27c7-cb7c-4d65-88d3-e4df8f5e858f,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3fa0986f-a691-489a-afcf-496e57d8585f,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1730e8ab-50f8-441f-8641-fadefabed443,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9118f186-f1c2-453a-955a-ea462f1825cd,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62b54743-24f8-40cf-9eb0-80c8d4f48924,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333ca001-ba79-4ce5-ab38-f8bc8ac0a7a5,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199b9f90-eb77-409f-b321-c604dd71e82d,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
956773a9-f499-4337-8e49-346142369f09,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fb13ff6-d8ef-451b-ad4e-9ace955398fc,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687efa37-9e1e-4e2a-9033-2c5282ac6bcb,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85a98a8c-7212-4f8f-9be8-4fe2e12ea41d,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19bd4758-4402-4eed-97b2-6bcacdc6d1a5,,,,205923,1 ML Epoetin Alfa 4000 UNT/ML Injection [Epogen],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
